id,NetworkID,InstalledDate,DeviceType,Make,Model,Software,IP,Hostname,Serial,MAC,FirstSeen,LastSeen,DeletedBy,Status
331572,672, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.74.224.13,25Q129_3560_X8,FDO1549X1R1,,9/10/2013,6/9/2014,NULL,Active
331580,672, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE3.bin,10.74.224.14,25Q129_3560PWR_X9,FDO1530Z0EH,,9/10/2013,6/9/2014,NULL,Active
331562,672, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.74.224.12,25Q129_3560_X7,FDO1549X1P9,,9/10/2013,6/9/2014,NULL,Active
331551,672, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.74.224.11,25Q129_3560_X6,FDO1549X1PK,,9/10/2013,6/9/2014,NULL,Active
331538,672,3/1/2010,instructional switch,Cisco,WS-C3560-48PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.74.224.10,25Q129_3560_X5,FDO1350Y10Y,,9/10/2013,6/9/2014,NULL,Active
272413,672, ,instructional switch,Cisco,WS-C6506,s3223-entservicesk9_wan-mz.122-18.SXF8.bin,10.74.224.6,25Q129_6500_X1,TBA04521352,,3/13/2012,6/9/2014,NULL,Active
272941,672,8/12/2009,firewall,Cisco,ASA5510-SEC-BUN-K9,asa724-k8.bin,10.74.239.254,25Q129-ASA,JMX1321L1GC,,3/13/2012,6/9/2014,NULL,Active
272923,672, ,Procon Server,IBM,8840-11U,na,10.74.224.100,25Q129S001,KPRKAV7,,3/13/2012,6/9/2014,NULL,Active
272779,672, ,instructional switch,Cisco,WS-C2950-24,c2950-i6q4l2-mz.121-22.EA10a.bin,10.74.224.21,25Q129_LAB306_2950_X16,FOC1236Y525,,3/13/2012,6/5/2014,NULL,Active
272686,672, ,instructional switch,Cisco,WS-C3548-XL-EN,c3500XL-c3h2s-mz-120-5.3.WC.1.bin,10.74.224.19,25Q129_ADM_3548_X14,FAB0530M1GY,,3/13/2012,6/9/2014,NULL,Active
290738,672,4/11/2012,Content Engine,Cisco,WAE-674-K9,ce674-5.5.11.2,10.74.224.110,25Q129-CE1,KQ15NWC,,4/11/2012,6/9/2014,NULL,Active
331499,672, ,instructional switch,Cisco,WS-C3560-48TS-S,c3560-ipbase-mz.122-35.SE5.bin,10.74.224.7,25Q129_3560_X2,CAT1030RL1W,,9/10/2013,6/9/2014,NULL,Active
324457,672,3/1/2010,CiscoController,Cisco,AIR-WLC4404-100-K9,7.0.240.0,10.74.234.3,25Q129_WLC1,FOC1350F013,,7/30/2013,6/9/2014,NULL,Active
308252,672,2/18/2010,router,Cisco,CISCO3845,c3845-entbasek9-mz.124-20.T2.bin,10.74.239.129,25Q129R1_3845_EVPL,FTX1343AH8X,,11/4/2012,6/9/2014,NULL,Active
344622,673, ,IPDVSServer,IBM,8670-M1X,na,10.233.192.6,25Q130IPDVS1,KPZMWZ0,,2/26/2014,6/9/2014,NULL,Active
331490,673,5/20/2011,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.74.240.8,25Q130_3560_X3,FDO1502V03D,,9/10/2013,6/9/2014,NULL,Active
331502,673,5/20/2011,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE1.bin,10.74.240.9,25Q130_3560PWR_X4,FDO1515Z112,,9/10/2013,6/9/2014,NULL,Active
331476,673,5/20/2011,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.74.240.7,25Q130_3560_X2,FDO1502V024,,9/10/2013,6/9/2014,NULL,Active
281605,673,5/17/2011,CiscoController,Cisco,AIR-CT5508-K9,7.0.116.0,10.74.250.3,25Q130_WLC1,FCW1517L03D,,3/13/2012,6/9/2014,NULL,Active
281588,673, ,firewall,Cisco,PIX-525-SW-UR,6.3(4),10.74.255.254,25Q130PIX,808384421,,3/13/2012,6/9/2014,NULL,Active
281577,673,5/20/2011,Content Engine,Cisco,WAE-674-K9,ce674-5.5.11.2,10.74.240.110,25Q130-CE1,KQ872MX,,3/13/2012,6/9/2014,NULL,Active
281580,673, ,Procon Server,IBM,8840-11U,na,10.74.240.100,25Q130S001,KQFKC4B,,3/13/2012,6/9/2014,NULL,Active
281584,673,5/17/2011,router,Cisco,CISCO2951/K9,c2951-universalk9-mz.SPA.150-1.M2.bin,10.74.255.129,25Q130R1_2951_EVPL,FTX1453AHJK,,3/13/2012,6/9/2014,NULL,Active
281433,673, ,instructional switch,Cisco,WS-C3750-48TS-E,c3750-ipservicesk9-mz.122-25.SEE3.bin,10.74.240.12,25Q130_3750_X7,CAT0830N35J,,3/13/2012,6/9/2014,NULL,Active
331515,673,5/20/2011,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE1.bin,10.74.240.10,25Q130_3560PWR_X5,FDO1515P1AN,,9/10/2013,6/9/2014,NULL,Active
331530,673, ,instructional switch,Cisco,WS-C3560-48TS-S,c3560-ipbase-mz.122-35.SE5.bin,10.74.240.11,25Q130_Lab306_3560_X6,FDO1252Y20G,,9/10/2013,6/9/2014,NULL,Active
292902,673, ,instructional switch,Cisco,WS-C2950-24,c2950-i6q4l2-mz.121-22.EA12.bin,10.74.240.13,25Q130_ADMIN_2924_X8,FOC1311W46T,,4/30/2012,6/9/2014,NULL,Active
281297,673,2/28/2006,instructional switch,Cisco,WS-C6506-E,s3223-entservicesk9_wan-mz.122-18.SXF8.bin,10.74.240.6,25Q130_6500_X1,SAL093603WP,,3/13/2012,6/9/2014,NULL,Active
289860,674, ,instructional switch,Cisco,WS-C2950-24,c2950-i6q4l2-mz.121-22.EA12.bin,10.75.0.16,25Q154_2950ADMN_X11,FOC1310W2JZ,,4/3/2012,7/17/2013,NULL,Active
314078,674, ,instructional switch,Cisco,WS-C6506,s3223-entservicesk9_wan-mz.122-18.SXF8.bin,10.75.0.6,25Q154_6500_X1,TBM06124305,,2/12/2013,6/9/2014,NULL,Active
336156,674,3/5/2010,instructional switch,Cisco,WS-C3560-48PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.75.0.9,25Q154_3560_X4,FDO1349X1KD,,9/11/2013,6/9/2014,NULL,Active
336152,674,3/5/2010,instructional switch,Cisco,WS-C3560-48PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.75.0.8,25Q154_3560_X3,FDO1349X1KQ,,9/11/2013,6/9/2014,NULL,Active
336147,674,3/5/2010,instructional switch,Cisco,WS-C3560-48PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.75.0.7,25Q154_3560_X2,FDO1349X1HN,,9/11/2013,6/9/2014,NULL,Active
336169,674, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE3.bin,10.75.0.13,25Q154_3560PWR_X8,FDO1546W0JU,,9/11/2013,6/9/2014,NULL,Active
336174,674,3/15/2012,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE3.bin,10.75.0.14,25Q154_3560PWR_X9,FDO1545W0PR,,9/11/2013,6/9/2014,NULL,Active
336161,674, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE3.bin,10.75.0.10,25Q154_3560PWR_X5,FDO1546K0WX,,9/11/2013,6/9/2014,NULL,Active
336181,674, ,instructional switch,Cisco,WS-C3560V2-24TS-S,c3560-ipbase-mz.122-53.SE2.bin,10.75.0.17,25Q154_Lab309_3560_X12,FDO1502X089,,9/11/2013,6/9/2014,NULL,Active
324262,674,3/5/2010,CiscoController,Cisco,AIR-WLC4404-100-K9,7.0.240.0,10.75.10.3,25Q154_WLC1,FOC1332F0H5,,7/29/2013,6/9/2014,NULL,Active
287498,674,3/15/2012,Content Engine,Cisco,WAE-674-K9,ce674-5.5.11.2,10.75.0.110,25Q154-CE1,KQ03KYF,,3/15/2012,6/9/2014,NULL,Active
287499,674, ,Procon Server,IBM,8840-11U,na,10.75.0.100,25Q154S001,KPVMVH0,,3/15/2012,6/9/2014,NULL,Active
287501,674, ,firewall,Cisco,PIX-525-SW-UR,6.3(5),10.75.15.254,25Q154PIX,907320646,,3/15/2012,6/9/2014,NULL,Active
346692,674, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE3.bin,10.75.0.11,25Q154_3560PWR_X6,FDO1547P10K,,6/1/2014,6/9/2014,NULL,Active
346363,674, ,router,Cisco,CISCO3845,c3845-entbasek9-mz.124-20.T2.bin,10.75.15.129,25Q154R1_3845_EVPL,FTX1349A16E,,5/18/2014,6/9/2014,NULL,Active
332288,675, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.75.16.8,25Q163_3560_X3,FDO1638Y5BV,,9/10/2013,6/9/2014,NULL,Active
332296,675, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE5.bin,10.75.16.9,25Q163_3560PWR_X4,FDO1638P0KX,,9/10/2013,6/9/2014,NULL,Active
332304,675, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE5.bin,10.75.16.10,25Q163_3560PWR_X5,FDO1638P0L1,,9/10/2013,6/9/2014,NULL,Active
332317,675, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE5.bin,10.75.16.11,25Q163_3560PWR_X6,FDO1639X0BC,,9/10/2013,6/9/2014,NULL,Active
278872,675, ,instructional switch,Cisco,WS-C2950-24,c2950-i6q4l2-mz.121-22.EA12.bin,10.75.16.13,25Q163_2950ADM_X8,FOC1310Y0AL,,3/13/2012,6/9/2014,NULL,Active
278886,675, ,instructional switch,Cisco,WS-C3750-48TS-E,c3750-ipservices-mz.122-35.SE5.bin,10.75.16.14,25Q163_3750_X9,FDO1251X2TZ,,3/13/2012,6/9/2014,NULL,Active
279024,675, ,Content Engine,Cisco,WAE-612-K9,ce612-5.5.11.2,10.75.16.110,25Q163-CE1,KQCWVFG,,3/13/2012,6/9/2014,NULL,Active
279045,675, ,firewall,Cisco,PIX-525-SW-UR,6.3(5),10.75.31.254,25Q163PIX,907320719,,3/13/2012,6/9/2014,NULL,Active
279030,675, ,Procon Server,IBM,8840-11U,na,10.75.16.100,25Q163S001,KPNXGZ0,,3/13/2012,6/9/2014,NULL,Active
344503,675,2/4/2010,router,Cisco,CISCO3845,c3845-entbasek9-mz.124-20.T2.bin,10.75.31.129,25Q163R1_3845_EVPL,FTX1350AHFG,,2/23/2014,6/9/2014,NULL,Active
278741,675,11/4/2002,instructional switch,Cisco,WS-C6506,s3223-entservicesk9_wan-mz.122-18.SXF8.bin,10.75.16.6,25Q163_6500_X1,TBM06135822,,3/13/2012,6/9/2014,NULL,Active
340034,675,2/4/2010,CiscoController,Cisco,AIR-WLC4402-50-K9,7.0.240.0,10.75.26.3,25Q163_WLC1,FOC1350F047,,10/30/2013,6/9/2014,NULL,Active
331680,676, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.75.32.7,25Q164_3560_X2,FDO1638Y5CE,,9/10/2013,6/9/2014,NULL,Active
331716,676, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.75.32.11,25Q164_3560_X6,FDO1638Y52R,,9/10/2013,6/9/2014,NULL,Active
331723,676, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE5.bin,10.75.32.12,25Q164_3560PWR_X7,FDO1639X04X,,9/10/2013,6/9/2014,NULL,Active
331709,676, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.75.32.10,25Q164_3560_X5,FDO1638Y5CZ,,9/10/2013,6/9/2014,NULL,Active
331692,676, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.75.32.8,25Q164_3560_X3,FDO1638Y5CY,,9/10/2013,6/9/2014,NULL,Active
331700,676, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.75.32.9,25Q164_3560_X4,FDO1638Y5D2,,9/10/2013,6/9/2014,NULL,Active
331735,676, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE5.bin,10.75.32.14,25Q164_3560PWR_X9,FDO1629R3W8,,9/10/2013,6/9/2014,NULL,Active
331729,676, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE5.bin,10.75.32.13,25Q164_3560PWR_X8,FDO1639P0DF,,9/10/2013,6/9/2014,NULL,Active
345205,676, ,instructional switch,Cisco,WS-C6506-E,s72033-ipservices_wan-mz.122-33.SXH8b.bin,10.75.32.6,25Q164_6500_X1,SAL1625ERCG,,3/20/2014,6/9/2014,NULL,Active
271248,676, ,router,Cisco,CISCO3845,c3845-entservicesk9-mz.124-2.T5.bin,10.75.47.129,25Q164R1_3845_EVPL,FTX1218A46Y,,3/13/2012,6/9/2014,NULL,Active
271244,676, ,Procon Server,IBM,8840-11U,na,10.75.32.100,25Q164S001,KPVMYH0,,3/13/2012,6/9/2014,NULL,Active
271260,676, ,firewall,Cisco,PIX-525-SW-UR,6.3(5),10.75.47.254,25Q164PIX,907320360,,3/13/2012,6/9/2014,NULL,Active
271100,676, ,instructional switch,Cisco,WS-C3550-24-SMI,c3550-i9q3l2-mz.121-19.EA1c.bin,10.75.32.16,25Q164_Lab202_3550_X1,CAT0822Y22F,,3/13/2012,6/9/2014,NULL,Active
271110,676, ,instructional switch,Cisco,WS-C3550-24-SMI,c3550-i9q3l2-mz.121-19.EA1c.bin,10.75.32.17,25Q164_3550_Lab202_X10,CAT0822Y21H,,3/13/2012,6/9/2014,NULL,Active
271121,676, ,instructional switch,Cisco,WS-C2950-24,c2950-i6q4l2-mz.121-22.EA12.bin,10.75.32.18,25Q164_Admin_X13,FOC1310W14H,,3/13/2012,6/9/2014,NULL,Active
309593,676, ,Content Engine,Cisco,"WAVE-694-K9,",oe694-5.0.1.20,10.75.32.112,25Q164-OE1,FCH1623V6P9,,11/20/2012,6/9/2014,NULL,Active
309594,676, ,Content Engine,Cisco,CiscoVirtualBlade,CE-VB-5.5.25.2,10.75.32.110,25Q164-VCE,99999999999,,11/20/2012,6/9/2014,NULL,Active
318787,676, ,CiscoController,Cisco,AIR-CT5508-K9,7.2.110.14,10.75.42.3,25Q164_WLC1,FCW1639L00D,,5/6/2013,6/9/2014,NULL,Active
269875,677, ,Procon Server,IBM,8840-11U,na,10.75.48.100,25Q165S001,KQBTR7D,,3/13/2012,6/9/2014,NULL,Active
269879,677, ,router,Cisco,CISCO3845,c3845-entservicesk9-mz.124-2.T5.bin,10.75.63.129,25Q165R1_3845_EVPL,FTX1218A0FR,,3/13/2012,6/9/2014,NULL,Active
269887,677, ,firewall,Cisco,PIX-525-SW-UR,6.3(5),10.75.63.254,25Q165PIX,809432673,,3/13/2012,6/9/2014,NULL,Active
269713,677, ,instructional switch,Cisco,WS-C3550-48-SMI,c3550-i9q3l2-mz.121-22.EA4.bin,10.75.48.13,25Q165_3550_Lab315_X8,CAT0837Z1WZ,,3/13/2012,6/9/2014,NULL,Active
269728,677, ,instructional switch,Cisco,WS-C3550-24-SMI,c3550-ipbase-mz.122-25.SEB4.bin,10.75.48.14,25Q165_3550-24_Lab315_X9,CAT0945N3ED,,3/13/2012,6/9/2014,NULL,Active
310204,677, ,instructional switch,Cisco,WS-C3750-48TS-E,c3750-ipservicesk9-mz.122-25.SEE3.bin,10.75.48.15,25Q165_3750_X10,CAT0942N3ZQ,,11/29/2012,6/9/2014,NULL,Active
310205,677, ,Content Engine,Cisco,"WAVE-694-K9,",oe694-5.0.1.20,10.75.48.112,25Q165-OE1,FCH1623V5YF,,11/29/2012,6/9/2014,NULL,Active
310206,677, ,Content Engine,Cisco,CiscoVirtualBlade,CE-VB-5.5.25.2,10.75.48.110,25Q165-VCE,99999999999,,11/29/2012,6/9/2014,NULL,Active
310207,677, ,CiscoController,Cisco,AIR-CT5508-K9,7.0.116.0,10.75.58.3,25Q165_WLC1,FCW1638L0M0,,11/29/2012,6/9/2014,NULL,Active
337670,677, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.75.48.7,25Q165_3560_X2,FDO1638Y5C8,,9/15/2013,6/9/2014,NULL,Active
337671,677, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.75.48.8,25Q165_3560_X3,FDO1638X15X,,9/15/2013,6/9/2014,NULL,Active
337672,677, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE5.bin,10.75.48.9,25Q165_3560PWR_X4,FDO1639P0DX,,9/15/2013,6/9/2014,NULL,Active
337673,677, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE5.bin,10.75.48.10,25Q165_3560PWR_X5,FDO1639X0ED,,9/15/2013,6/9/2014,NULL,Active
337674,677, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE5.bin,10.75.48.11,25Q165_3560PWR_X6,FDO1639X09P,,9/15/2013,6/9/2014,NULL,Active
337675,677, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE5.bin,10.75.48.12,25Q165_3560PWR_X7,FDO1639X0C0,,9/15/2013,6/9/2014,NULL,Active
345349,677, ,instructional switch,Cisco,WS-C6506-E,s72033-ipservicesk9_wan-mz.122-33.SXJ3.bin,10.75.48.6,25Q165_6500_X1,SAL1625ERCD,,3/27/2014,6/9/2014,NULL,Active
274105,678, ,instructional switch,Cisco,WS-C2950-24,c2950-i6q4l2-mz.121-22.EA12.bin,10.75.80.13,25Q169_Admin_X8,FOC1311W472,,3/13/2012,6/9/2014,NULL,Active
274265,678, ,firewall,Cisco,PIX-525-SW-UR,6.3(5),10.75.95.254,25Q169PIX,809522162,,3/13/2012,6/9/2014,NULL,Active
274251,678, ,Procon Server,IBM,8840-11U,na,10.75.80.100,25Q169S001,KQDMT9F,,3/13/2012,6/9/2014,NULL,Active
315189,678, ,router,Cisco,CISCO3845,c3845-entbasek9-mz.124-20.T2.bin,10.75.95.129,25Q169R1_3845_EVPL,FTX1416AJ6P,,3/4/2013,6/9/2014,NULL,Active
336279,678, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.75.80.7,25Q169_3560_X2,FDO1603X2RQ,,9/11/2013,6/9/2014,NULL,Active
336282,678, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.75.80.8,25Q169_3560_X3,FDO1610X18E,,9/11/2013,6/9/2014,NULL,Active
336285,678, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE3.bin,10.75.80.9,25Q169_3560PWR_X4,FDO1614P0EK,,9/11/2013,6/9/2014,NULL,Active
336287,678, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE3.bin,10.75.80.10,25Q169_3560PWR_X5,FDO1613R1Y5,,9/11/2013,6/9/2014,NULL,Active
336290,678, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE3.bin,10.75.80.11,25Q169_3560PWR_X6,FDO1614P095,,9/11/2013,6/9/2014,NULL,Active
336292,678, ,instructional switch,Cisco,WS-C3560-48TS-S,c3560-ipbase-mz.122-35.SE5.bin,10.75.80.12,25Q169_3560_X7,FDO1340Y0U2,,9/11/2013,6/9/2014,NULL,Active
302192,678,7/30/2012,instructional switch,Cisco,WS-C6506-E,s72033-ipservicesk9_wan-mz.122-33.SXJ1.bin,10.75.80.6,25Q169_6500_X1,SAL16117E0K,,7/25/2012,6/9/2014,NULL,Active
302202,678,7/30/2012,CiscoController,Cisco,AIR-CT5508-K9,7.0.116.0,10.75.90.3,25Q169_WLC1,FCW1608L0HD,,7/25/2012,6/9/2014,NULL,Active
302303,678,7/30/2012,Content Engine,Cisco,WAE-674-K9,ce674-5.5.11.2,10.75.80.110,25Q169-CE1,KQ17BDG,,7/26/2012,6/9/2014,NULL,Active
285361,679,12/27/2005,instructional switch,Cisco,WS-C6506-E,s3223-entservicesk9_wan-mz.122-18.SXF8.bin,10.75.96.6,25Q184_6500_X1,SAL09285HVS,,3/13/2012,6/9/2014,NULL,Active
344812,679, ,Content Engine,Cisco,WAE-674-K9,ce674-5.5.27.2,10.75.96.110,25Q184-CE1,KQ852GM,,3/6/2014,6/9/2014,NULL,Active
285542,679, ,Procon Server,IBM,8840-11U,na,10.75.96.100,25Q184S001,KQDMT8Y,,3/13/2012,6/9/2014,NULL,Active
285551,679, ,firewall,Cisco,PIX-525-SW-UR,6.3(5),10.75.111.254,25Q184PIX,809522409,,3/13/2012,6/9/2014,NULL,Active
285556,679,5/18/2011,CiscoController,Cisco,AIR-CT5508-K9,7.0.116.0,10.75.106.3,25Q184_WLC1,FCW1517L02X,,3/13/2012,6/9/2014,NULL,Active
313713,679,5/20/2011,router,Cisco,CISCO2951/K9,c2951-universalk9-mz.SPA.151-2.T1.bin,10.75.111.129,25Q184R1_2951_EVPL,FTX1504AJH6,,2/6/2013,6/9/2014,NULL,Active
312048,679, ,admin switch,Cisco,unknown,na,10.75.96.200,unknown,na,,1/2/2013,1/2/2013,NULL,Active
331977,679,5/20/2011,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE1.bin,10.75.96.8,25Q184_3560PWR_X3,FDO1515R1DC,,9/10/2013,6/9/2014,NULL,Active
331969,679,5/20/2011,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.75.96.7,25Q184_3560_X2,FDO1502V0C0,,9/10/2013,6/9/2014,NULL,Active
331987,679,5/20/2011,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE1.bin,10.75.96.9,25Q184_3560PWR_X4,FDO1517P09Q,,9/10/2013,6/9/2014,NULL,Active
331998,679,5/20/2011,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE1.bin,10.75.96.10,25Q184_3560PWR_X5,FDO1516Z1JQ,,9/10/2013,6/9/2014,NULL,Active
283281,680,3/11/2003,instructional switch,Cisco,WS-C6506,s3223-entservicesk9_wan-mz.122-18.SXF8.bin,10.75.112.6,25Q185_6500_X1,TBM06146987,,3/13/2012,6/9/2014,NULL,Active
342158,680,11/21/2009,CiscoController,Cisco,AIR-WLC4404-100-K9,7.0.240.0,10.75.122.3,25Q185_WLC1,FOC1332F0CY,,12/11/2013,6/9/2014,NULL,Active
336178,680,11/21/2009,instructional switch,Cisco,WS-C3560-48PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.75.112.8,25Q185_3560_X3,FDO1335Y027,,9/11/2013,6/9/2014,NULL,Active
336191,680,11/21/2009,instructional switch,Cisco,WS-C3560-48PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.75.112.10,25Q185_3560_X5,FDO1335Z02B,,9/11/2013,6/9/2014,NULL,Active
336184,680,11/21/2009,instructional switch,Cisco,WS-C3560-48PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.75.112.9,25Q185_3560_X4,FDO1335Y058,,9/11/2013,6/9/2014,NULL,Active
336171,680, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.75.112.7,25Q185_3560_X2,FDO1610X19T,,9/11/2013,6/9/2014,NULL,Active
336223,680, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE3.bin,10.75.112.20,25Q185_3560PWR_X15,FDO1607V1MS,,9/11/2013,6/9/2014,NULL,Active
336218,680, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE3.bin,10.75.112.18,25Q185_3560PWR_X13,FDO1607K2TX,,9/11/2013,6/9/2014,NULL,Active
336220,680, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE3.bin,10.75.112.19,25Q185_3560PWR_X14,FDO1607V1MZ,,9/11/2013,6/9/2014,NULL,Active
336229,680, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE3.bin,10.75.112.22,25Q185_3560PWR_X17,FDO1611V0Q2,,9/11/2013,6/9/2014,NULL,Active
336233,680, ,instructional switch,Cisco,WS-C3560V2-24TS-S,c3560-ipbasek9-mz.122-50.SE1.bin,10.75.112.24,25Q185_Lab202_3560_X19,FDO1452Y2NF,,9/11/2013,6/9/2014,NULL,Active
336235,680, ,instructional switch,Cisco,WS-C3560V2-24TS-S,c3560-ipbasek9-mz.122-50.SE1.bin,10.75.112.25,25Q185_Lab202_3560_X20,FDO1452Y2NS,,9/11/2013,6/9/2014,NULL,Active
336202,680, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.75.112.13,25Q185_3560_X8,FDO1615X2X7,,9/11/2013,6/9/2014,NULL,Active
336198,680, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.75.112.12,25Q185_3560_X7,FDO1615X2ZY,,9/11/2013,6/9/2014,NULL,Active
336195,680,11/21/2009,instructional switch,Cisco,WS-C3560-48PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.75.112.11,25Q185_3560_X6,FDO1335X035,,9/11/2013,6/9/2014,NULL,Active
336216,680, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE3.bin,10.75.112.17,25Q185_3560PWR_X12,FDO1607Z14W,,9/11/2013,6/9/2014,NULL,Active
336213,680, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE3.bin,10.75.112.16,25Q185_3560PWR_X11,FDO1611P0SJ,,9/11/2013,6/9/2014,NULL,Active
336210,680, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.75.112.15,25Q185_3560_X10,FDO1605X0FY,,9/11/2013,6/9/2014,NULL,Active
336207,680, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.75.112.14,25Q185_3560_X9,FDO1615X2XE,,9/11/2013,6/9/2014,NULL,Active
300157,680,7/6/2012,router,Cisco,CISCO2951/K9,c2951-universalk9-mz.SPA.151-2.T1.bin,10.75.127.129,25Q185R1_2951_EVPL,FTX1624AHPW,,7/8/2012,6/9/2014,NULL,Active
322566,680, ,Procon Server,IBM,8840-11U,na,10.75.112.100,25Q185S001,KPTMDW1,,7/8/2013,6/9/2014,NULL,Active
283703,680, ,firewall,Cisco,PIX-525-SW-UR,6.3(4),10.75.127.254,25Q185PIX,809087260,,3/13/2012,6/9/2014,NULL,Active
283691,680, ,Content Engine,Cisco,WAE-612-K9,ce612-5.5.11.2,10.75.112.110,25Q185-CE1,KQLBZDL,,3/13/2012,6/9/2014,NULL,Active
283552,680, ,instructional switch,Cisco,WS-C2950-24,c2950-i6q4l2-mz.121-22.EA12.bin,10.75.112.23,25Q185_ADMIN_X18,FOC1310Z5B3,,3/13/2012,6/9/2014,NULL,Active
339614,680, ,IPDVSServer,IBM,8840-11U,na,10.233.220.6,25Q185IPDVS1,KPGYF66,,10/21/2013,6/9/2014,NULL,Active
